age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
0.194372773,-1.15393478,0.769560733,-0.699611843,-0.135488362,0.188772978,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.299662879,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-1.124069351,1.658993819,-1.490556832,-0.699611843,-0.135488362,-0.178750285,0.893897624,2.289389252,-0.957180101,-1.298498902,-0.350276991,-0.765630099,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
1.324466022,0.096255708,0.769560733,-0.699611843,-0.135488362,-0.418182331,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.590892391,0.076243105,-0.411447786,-0.251937408,0.001622139,0
0.947768272,0.096255708,0.769560733,1.816064034,-0.135488362,-0.371872429,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,1.610802726,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
1.418640459,1.658993819,-0.36049805,-1.957449781,-0.135488362,0.947138675,0.893897624,-0.436797718,-0.957180101,-1.178340215,-0.350276991,0.177953523,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
-0.370673852,-1.15393478,0.769560733,-0.699611843,-0.135488362,-0.407015404,0.893897624,2.289389252,-0.957180101,-1.178340215,-0.350276991,1.055525121,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
0.100198335,-1.15393478,-1.490556832,-0.699611843,-0.135488362,-0.447413403,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,0.065344778,0.399035808,-0.411447786,-0.251937408,0.001622139,0
-0.088150539,0.408803331,0.769560733,1.816064034,-0.135488362,-0.313738722,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,0.946799437,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
1.136117147,0.096255708,-1.490556832,-0.699611843,-0.135488362,-0.396176916,0.893897624,2.289389252,-0.957180101,-1.058181527,-0.350276991,0.003215815,0.399035808,-0.411447786,-0.251937408,0.001622139,0
-0.276499414,0.096255708,-1.490556832,1.816064034,-0.135488362,-0.440844623,0.893897624,-0.436797718,-0.957180101,-1.058181527,-0.350276991,-0.687968896,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
-0.653197164,0.721350953,0.769560733,0.558226096,-0.135488362,2.951930453,0.893897624,-0.436797718,-0.957180101,-0.938022839,-0.350276991,-0.276364518,0.076243105,-0.411447786,-0.251937408,0.001622139,0
1.795338209,0.408803331,0.769560733,1.816064034,-0.135488362,-0.448070281,0.893897624,-0.436797718,-0.957180101,-0.938022839,-0.350276991,-0.711267257,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.464848289,-1.15393478,-1.490556832,-0.699611843,-0.135488362,0.154286881,0.893897624,-0.436797718,-0.957180101,-0.938022839,-0.350276991,-0.404505503,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.853593835,-1.466482402,-0.36049805,-0.699611843,-0.135488362,-0.399789746,0.893897624,-0.436797718,-0.957180101,-0.938022839,-0.350276991,-0.34237654,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
