age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
-0.559022727,-0.216291914,0.769560733,0.558226096,-0.135488362,-0.37154399,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.462751406,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-1.218243789,-0.216291914,-1.490556832,0.558226096,-0.135488362,-0.300601161,0.893897624,2.289389252,-0.957180101,-1.298498902,-0.350276991,-0.159872712,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.006023898,1.658993819,-0.36049805,-0.699611843,-0.135488362,-0.358734868,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.140457411,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-1.124069351,1.658993819,-1.490556832,-0.699611843,-0.135488362,-0.319322186,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.470517526,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
1.606989334,-1.15393478,0.769560733,-1.957449781,-0.135488362,-0.424094233,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.726799497,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.747371601,-1.466482402,0.769560733,-0.699611843,-0.135488362,-0.447413403,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.79281152,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-1.218243789,0.096255708,0.769560733,-0.699611843,-0.135488362,-0.209951992,0.893897624,2.289389252,-0.957180101,-1.298498902,-0.350276991,0.014864995,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
1.04194271,0.721350953,0.769560733,-0.699611843,-0.135488362,-0.410299794,0.893897624,2.289389252,-0.957180101,-1.298498902,-0.350276991,-0.509348128,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.370673852,1.658993819,-1.490556832,-0.699611843,-0.135488362,-0.447413403,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.470517526,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.28854721,-1.466482402,-0.36049805,-0.699611843,-0.135488362,0.401929902,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.381207142,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.464848289,1.658993819,-1.490556832,1.816064034,-0.135488362,-0.503576476,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.062796208,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
1.324466022,-1.15393478,-0.36049805,-0.699611843,-0.135488362,-0.447413403,-1.118696339,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.381207142,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.100198335,1.658993819,-1.490556832,-0.699611843,-0.135488362,-0.472374769,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,2.053471586,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
