age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
-0.747371601,-1.15393478,-1.490556832,0.558226096,-0.135488362,-0.447413403,0.893897624,-0.436797718,0.683306128,0.624040099,1.848569868,1.537024583,-0.5693423,-0.411447786,-0.251937408,0.001622139,1
-0.747371601,0.721350953,0.769560733,-0.699611843,-0.135488362,-0.446756525,0.893897624,2.289389252,-0.957180101,-1.298498902,-0.350276991,-0.707384197,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
1.606989334,-1.15393478,0.769560733,-1.957449781,-0.135488362,-0.424094233,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.726799497,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.947768272,0.408803331,0.769560733,1.816064034,-0.135488362,-0.372200868,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,0.368223471,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.382721648,1.658993819,-1.490556832,-1.957449781,-0.135488362,-0.443143696,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.621956873,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.841546039,0.096255708,-1.490556832,1.816064034,-0.135488362,-0.439859306,0.893897624,2.289389252,-0.957180101,-1.298498902,-0.350276991,-0.381207142,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.28854721,1.658993819,0.769560733,-0.699611843,-0.135488362,-0.569592719,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.33461042,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.476896085,-0.216291914,-1.490556832,-0.699611843,-0.135488362,-0.528209402,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.012316426,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
1.230291584,0.408803331,0.769560733,-0.699611843,-0.135488362,-0.273669162,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,4.791029007,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
1.606989334,1.971541441,0.769560733,0.558226096,-0.135488362,-0.566965207,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,0.375989591,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
1.230291584,0.096255708,0.769560733,-0.699611843,-0.135488362,-0.023398629,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,0.030397236,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.276499414,-0.216291914,-1.490556832,0.558226096,-0.135488362,-0.308155259,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.598658512,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.571070522,0.096255708,0.769560733,-1.957449781,-0.135488362,-0.346911063,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.952016987,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.759419397,0.096255708,0.769560733,-1.957449781,-0.135488362,-0.396833794,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,0.383755712,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.947768272,-0.216291914,0.769560733,0.558226096,-0.135488362,1.697293397,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.649138294,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
1.795338209,0.408803331,0.769560733,0.558226096,-0.135488362,-0.414569501,-1.118696339,-0.436797718,-0.957180101,-1.298498902,-0.350276991,1.047759001,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
1.512814897,0.096255708,0.769560733,-0.699611843,-0.135488362,1.50187218,0.893897624,2.289389252,-0.957180101,-1.298498902,-0.350276991,-0.000667245,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
1.230291584,-0.216291914,0.769560733,-0.699611843,-0.135488362,-0.3547936,0.893897624,2.289389252,-0.957180101,-1.298498902,-0.350276991,-0.404505503,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.194372773,-1.15393478,0.769560733,-0.699611843,-0.135488362,0.188772978,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.299662879,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
1.136117147,-1.15393478,0.769560733,-0.699611843,-0.135488362,-0.32129282,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.319078179,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.947768272,0.096255708,0.769560733,1.816064034,-0.135488362,-0.390593453,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,1.051642061,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
0.100198335,-0.216291914,-1.490556832,-0.699611843,-0.135488362,-0.430991452,-1.118696339,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.816109881,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
