age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
0.100198335,-0.216291914,-0.36049805,0.558226096,-0.135488362,-0.203711651,0.893897624,-0.436797718,-0.957180101,-1.298498902,-0.350276991,-0.77727928,0.076243105,-0.411447786,-0.251937408,0.001622139,0
-0.653197164,0.721350953,-0.36049805,0.558226096,-0.135488362,-0.336401015,0.893897624,-0.436797718,-0.957180101,-0.817864152,-0.350276991,-0.373441022,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
-0.182324977,0.096255708,-0.36049805,-0.699611843,-0.135488362,-0.312096527,-1.118696339,-0.436797718,-0.957180101,1.465150912,-0.350276991,-0.187054134,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.947768272,0.721350953,-0.36049805,-1.957449781,-0.135488362,-0.466134428,0.893897624,-0.436797718,-0.957180101,1.585309599,-0.350276991,-0.32296124,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.276499414,0.096255708,0.769560733,1.816064034,-0.135488362,-0.262502235,0.893897624,-0.436797718,-0.957180101,1.705468287,-0.350276991,0.1119415,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.370673852,-0.216291914,-1.490556832,0.558226096,-0.135488362,-0.245751845,0.893897624,-0.436797718,-0.957180101,1.705468287,-0.350276991,0.438118554,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
0.100198335,0.096255708,-0.36049805,-0.699611843,-0.135488362,-0.10682214,-1.118696339,-0.436797718,-0.957180101,-1.298498902,-1.292639931,0.049812537,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
0.006023898,1.658993819,-0.36049805,-0.699611843,-0.135488362,-0.19714287,0.893897624,-0.436797718,-0.957180101,-1.178340215,-1.292639931,0.236199425,0.399035808,-0.411447786,-0.251937408,0.001622139,0
0.571070522,-1.466482402,-1.490556832,-0.699611843,-0.135488362,0.749418385,-1.118696339,-0.436797718,-0.957180101,-0.817864152,-1.292639931,-0.680202775,-0.246549597,-0.411447786,-0.251937408,0.001622139,0
-0.370673852,1.033898575,0.769560733,-0.699611843,-0.135488362,-0.174809017,-1.118696339,-0.436797718,-0.957180101,0.143405349,-1.292639931,0.131356801,0.076243105,-0.411447786,-0.251937408,0.001622139,0
0.947768272,0.096255708,0.769560733,1.816064034,-0.135488362,0.189101417,-1.118696339,-0.436797718,-0.957180101,0.383722724,-1.292639931,-0.765630099,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.559022727,1.658993819,0.769560733,-0.699611843,-0.135488362,-0.149519212,-1.118696339,2.289389252,-0.957180101,-1.658974965,-0.664397971,-0.625839933,0.399035808,-0.411447786,-0.251937408,0.001622139,0
-0.841546039,-1.466482402,-1.490556832,-0.699611843,-0.135488362,-0.292061747,0.893897624,-0.436797718,0.683306128,-1.058181527,-0.664397971,1.420532778,0.721828511,-0.411447786,-0.251937408,0.001622139,0
-0.559022727,-0.216291914,-1.490556832,0.558226096,-0.135488362,-0.35150921,-1.118696339,2.289389252,0.683306128,-0.697705464,-0.664397971,-0.148223532,-0.5693423,-0.411447786,-0.251937408,0.001622139,0
-0.653197164,-1.466482402,0.769560733,-0.699611843,-0.135488362,-0.447413403,0.893897624,-0.436797718,0.683306128,0.143405349,-0.664397971,-0.711267257,0.076243105,-0.411447786,-0.251937408,0.001622139,0
0.947768272,-0.216291914,0.769560733,0.558226096,-0.135488362,0.358904391,0.893897624,-0.436797718,0.683306128,0.624040099,-0.664397971,1.144835505,-0.5693423,-0.411447786,-0.251937408,0.001622139,1
-0.276499414,-1.15393478,0.769560733,-0.699611843,-0.135488362,-0.447413403,0.893897624,-0.436797718,0.683306128,0.744198786,-0.664397971,4.996831196,-0.5693423,-0.411447786,-0.251937408,0.001622139,1
1.606989334,0.408803331,0.769560733,-0.699611843,-0.135488362,-0.435918038,-1.118696339,-0.436797718,0.683306128,1.585309599,-0.664397971,0.302211448,1.367413916,-0.411447786,-0.251937408,0.001622139,0
0.006023898,-0.216291914,0.769560733,0.558226096,-0.135488362,-0.339685405,0.893897624,-0.436797718,0.683306128,1.585309599,-0.664397971,-0.750097858,2.981377429,-0.411447786,-0.251937408,0.001622139,0
-0.559022727,-1.15393478,-1.490556832,-0.699611843,-0.135488362,-0.394534721,0.893897624,2.289389252,0.683306128,1.825626975,-0.664397971,-0.32296124,0.399035808,-0.411447786,-0.251937408,0.001622139,0
-0.841546039,1.658993819,0.769560733,-0.699611843,-0.135488362,-0.334430381,0.893897624,2.289389252,0.683306128,-0.577546777,1.220327908,-0.012316426,3.949755537,-0.411447786,-0.251937408,0.001622139,0
-0.841546039,-0.216291914,0.769560733,0.558226096,-0.135488362,-0.050659067,-1.118696339,-0.436797718,0.683306128,-0.577546777,1.220327908,-0.144340472,0.076243105,-0.411447786,-0.251937408,0.001622139,0
-0.276499414,-0.216291914,0.769560733,0.558226096,-0.135488362,-0.447413403,0.893897624,-0.436797718,0.683306128,1.224833537,1.220327908,-0.917069446,11.3739877,-0.411447786,-0.251937408,0.001622139,0
