@RELATION bank_100

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 {-1.4664824019999998,-1.15393478,-0.528839536,-0.21629191399999997,0.09625570800000001,0.408803331,1.033898575,1.346446197,1.658993819,1.9715414409999998}
@ATTRIBUTE attribute_2 {-1.4905568319999998,-0.36049805,0.7695607329999999}
@ATTRIBUTE attribute_3 {-1.957449781,-0.699611843,0.5582260960000001,1.816064034}
@ATTRIBUTE attribute_4 {-0.135488362,7.380707732}
@ATTRIBUTE attribute_5 REAL
@ATTRIBUTE attribute_6 {-1.118696339,0.8938976240000001}
@ATTRIBUTE attribute_7 {-0.43679771799999995,2.289389252}
@ATTRIBUTE attribute_8 {-2.59766633,-0.957180101,0.683306128}
@ATTRIBUTE attribute_9 {-1.658974965,-1.5388162769999998,-1.41865759,-1.298498902,-1.178340215,-1.0581815270000001,-0.938022839,-0.8178641520000001,-0.6977054640000001,-0.577546777,-0.457388089,-0.337229402,-0.217070714,-0.096912027,0.023246661000000002,0.14340534900000002,0.263564036,0.38372272399999996,0.5038814110000001,0.624040099,0.7441987859999999,0.8643574740000001,1.104674849,1.224833537,1.344992224,1.465150912,1.5853095990000001,1.705468287,1.825626975}
@ATTRIBUTE attribute_10 {-1.2926399309999999,-0.978518951,-0.664397971,-0.35027699100000004,-0.036156011,0.277964969,0.9062069290000001,1.220327908,1.534448888,1.8485698680000002,2.162690848}
@ATTRIBUTE attribute_11 REAL
@ATTRIBUTE attribute_12 REAL
@ATTRIBUTE attribute_13 REAL
@ATTRIBUTE attribute_14 REAL
@ATTRIBUTE attribute_15 {-1.878893999,0.0016221389999999999,1.8821382759999998,3.7626544139999996}
@ATTRIBUTE attribute_16 {0,1}

@DATA
1.324466022,1.658993819,0.7695607329999999,-0.699611843,-0.135488362,-0.38730906299999995,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.178340215,-0.35027699100000004,-0.420037744,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
0.100198335,-1.15393478,-1.4905568319999998,-0.699611843,-0.135488362,-0.447413403,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.178340215,-0.35027699100000004,0.135239861,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
1.512814897,0.408803331,-0.36049805,-0.699611843,-0.135488362,2.267463535,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.0581815270000001,-0.35027699100000004,-0.726799497,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
0.28854721,1.658993819,-1.4905568319999998,-0.699611843,-0.135488362,-0.475002281,0.8938976240000001,-0.43679771799999995,-0.957180101,-0.938022839,-0.35027699100000004,-0.8782388440000001,0.076243105,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-0.088150539,0.09625570800000001,0.7695607329999999,1.816064034,-0.135488362,-0.12948443199999998,0.8938976240000001,2.289389252,-0.957180101,-0.938022839,-0.35027699100000004,-0.175404953,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-0.6531971639999999,-0.21629191399999997,0.7695607329999999,-0.699611843,-0.135488362,-0.287463601,0.8938976240000001,-0.43679771799999995,-0.957180101,-0.938022839,-0.35027699100000004,0.7138158259999999,-0.24654959699999998,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
0.28854721,-1.15393478,0.7695607329999999,0.5582260960000001,-0.135488362,-0.447413403,0.8938976240000001,2.289389252,-0.957180101,-0.337229402,-0.35027699100000004,-0.509348128,-0.24654959699999998,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-0.559022727,0.09625570800000001,-1.4905568319999998,1.816064034,-0.135488362,-0.048359994,0.8938976240000001,-0.43679771799999995,-0.957180101,-0.096912027,-0.35027699100000004,1.315690153,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
0.947768272,-1.15393478,0.7695607329999999,0.5582260960000001,-0.135488362,-0.447413403,0.8938976240000001,-0.43679771799999995,-0.957180101,0.023246661000000002,-0.35027699100000004,0.278913087,5.240926348,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-0.7473716009999999,-0.21629191399999997,0.7695607329999999,-0.699611843,-0.135488362,-0.42902081799999997,0.8938976240000001,-0.43679771799999995,-0.957180101,0.624040099,-0.35027699100000004,-0.012316426,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-1.312418226,0.09625570800000001,0.7695607329999999,-0.699611843,-0.135488362,0.078089029,0.8938976240000001,-0.43679771799999995,-0.957180101,0.624040099,-0.35027699100000004,-0.478283646,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-1.312418226,-0.21629191399999997,-1.4905568319999998,-0.699611843,-0.135488362,-0.129812871,0.8938976240000001,-0.43679771799999995,-0.957180101,0.624040099,-0.35027699100000004,-0.373441022,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
