@RELATION bank_10000

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 {-1.4664824019999998,-1.15393478,-0.841387158,-0.528839536,-0.21629191399999997,0.09625570800000001,0.408803331,0.721350953,1.033898575,1.346446197,1.658993819,1.9715414409999998}
@ATTRIBUTE attribute_2 {-1.4905568319999998,-0.36049805,0.7695607329999999}
@ATTRIBUTE attribute_3 {-1.957449781,-0.699611843,0.5582260960000001,1.816064034}
@ATTRIBUTE attribute_4 {-0.135488362,7.380707732}
@ATTRIBUTE attribute_5 REAL
@ATTRIBUTE attribute_6 {-1.118696339,0.8938976240000001}
@ATTRIBUTE attribute_7 {-0.43679771799999995,2.289389252}
@ATTRIBUTE attribute_8 {-2.59766633,-0.957180101,0.683306128}
@ATTRIBUTE attribute_9 {-1.7791336519999998,-1.658974965,-1.5388162769999998,-1.41865759,-1.298498902,-1.178340215,-1.0581815270000001,-0.938022839,-0.8178641520000001,-0.6977054640000001,-0.577546777,-0.457388089,-0.337229402,-0.217070714,-0.096912027,0.023246661000000002,0.14340534900000002,0.263564036,0.38372272399999996,0.5038814110000001,0.624040099,0.7441987859999999,0.8643574740000001,0.984516162,1.104674849,1.224833537,1.344992224,1.465150912,1.5853095990000001,1.705468287,1.825626975}
@ATTRIBUTE attribute_10 {-1.2926399309999999,-0.978518951,-0.664397971,-0.35027699100000004,-0.036156011,0.277964969,0.592085949,0.9062069290000001,1.220327908,1.534448888,1.8485698680000002,2.162690848}
@ATTRIBUTE attribute_11 REAL
@ATTRIBUTE attribute_12 REAL
@ATTRIBUTE attribute_13 REAL
@ATTRIBUTE attribute_14 REAL
@ATTRIBUTE attribute_15 {-1.878893999,0.0016221389999999999,1.8821382759999998,3.7626544139999996}
@ATTRIBUTE attribute_16 {0,1}

@DATA
-0.559022727,-0.21629191399999997,0.7695607329999999,0.5582260960000001,-0.135488362,-0.37154399,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.46275140600000003,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-1.218243789,-0.21629191399999997,-1.4905568319999998,0.5582260960000001,-0.135488362,-0.300601161,0.8938976240000001,2.289389252,-0.957180101,-1.298498902,-0.35027699100000004,-0.159872712,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
0.006023898000000001,1.658993819,-0.36049805,-0.699611843,-0.135488362,-0.358734868,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.140457411,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-1.124069351,1.658993819,-1.4905568319999998,-0.699611843,-0.135488362,-0.319322186,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.470517526,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
1.606989334,-1.15393478,0.7695607329999999,-1.957449781,-0.135488362,-0.424094233,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.726799497,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-0.7473716009999999,-1.4664824019999998,0.7695607329999999,-0.699611843,-0.135488362,-0.447413403,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.79281152,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-1.218243789,0.09625570800000001,0.7695607329999999,-0.699611843,-0.135488362,-0.209951992,0.8938976240000001,2.289389252,-0.957180101,-1.298498902,-0.35027699100000004,0.014864995,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
1.04194271,0.721350953,0.7695607329999999,-0.699611843,-0.135488362,-0.410299794,0.8938976240000001,2.289389252,-0.957180101,-1.298498902,-0.35027699100000004,-0.509348128,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-0.370673852,1.658993819,-1.4905568319999998,-0.699611843,-0.135488362,-0.447413403,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.470517526,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
0.28854721,-1.4664824019999998,-0.36049805,-0.699611843,-0.135488362,0.401929902,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.38120714200000005,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-0.46484828899999997,1.658993819,-1.4905568319999998,1.816064034,-0.135488362,-0.503576476,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.06279620799999999,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
1.324466022,-1.15393478,-0.36049805,-0.699611843,-0.135488362,-0.447413403,-1.118696339,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.38120714200000005,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
0.100198335,1.658993819,-1.4905568319999998,-0.699611843,-0.135488362,-0.47237476899999997,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,2.053471586,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-0.276499414,0.721350953,-1.4905568319999998,0.5582260960000001,-0.135488362,-0.36760272200000005,-1.118696339,2.289389252,-0.957180101,-1.298498902,-0.35027699100000004,-0.3268443,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
1.795338209,0.408803331,0.7695607329999999,0.5582260960000001,-0.135488362,-0.414569501,-1.118696339,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,1.047759001,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
1.701163771,-0.21629191399999997,-0.36049805,0.5582260960000001,-0.135488362,-0.42803550100000004,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,0.057578657000000005,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-0.559022727,0.09625570800000001,-1.4905568319999998,-0.699611843,-0.135488362,3.567096737,0.8938976240000001,2.289389252,-0.957180101,-1.298498902,-0.35027699100000004,-0.31519511899999997,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
1.136117147,-1.15393478,0.7695607329999999,-0.699611843,-0.135488362,-0.32129282,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.31907817899999996,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
0.5710705220000001,-1.4664824019999998,-0.36049805,-0.699611843,-0.135488362,-0.393549404,-1.118696339,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.179288013,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
1.701163771,1.658993819,0.7695607329999999,-0.699611843,-0.135488362,0.32211922,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,3.0436519289999997,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,1
0.476896085,-0.21629191399999997,0.7695607329999999,0.5582260960000001,-0.135488362,-0.37220086799999996,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.237533916,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
1.701163771,0.09625570800000001,0.7695607329999999,1.816064034,-0.135488362,-0.388622819,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.78892846,0.076243105,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-1.312418226,-1.15393478,-1.4905568319999998,0.5582260960000001,-0.135488362,-0.447413403,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,0.550727299,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-1.124069351,-1.4664824019999998,-0.36049805,-0.699611843,-0.135488362,-0.437231794,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.24918309600000002,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-0.46484828899999997,0.09625570800000001,0.7695607329999999,1.816064034,-0.135488362,-0.300272722,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,0.10805844,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
0.947768272,0.09625570800000001,0.7695607329999999,-0.699611843,-0.135488362,-0.43887398899999996,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.695735016,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-0.841546039,-1.15393478,-1.4905568319999998,-0.699611843,-0.135488362,-0.447413403,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.474400586,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
0.476896085,0.09625570800000001,0.7695607329999999,-0.699611843,-0.135488362,-0.360377063,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,1.098238783,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
1.136117147,1.346446197,-0.36049805,1.816064034,-0.135488362,-0.136381652,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.369557962,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-0.6531971639999999,1.9715414409999998,-1.4905568319999998,-0.699611843,-0.135488362,-0.446428086,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,0.166304342,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
1.512814897,1.033898575,0.7695607329999999,0.5582260960000001,-0.135488362,-0.433618965,-1.118696339,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.823876002,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-0.370673852,0.09625570800000001,0.7695607329999999,-0.699611843,-0.135488362,-0.43526116,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.210352495,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
1.2302915840000002,0.09625570800000001,0.7695607329999999,1.816064034,-0.135488362,-0.333116624,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,1.24579507,-0.24654959699999998,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-1.406592663,-0.528839536,-1.4905568319999998,-0.699611843,-0.135488362,-0.447413403,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,1.366169935,-0.24654959699999998,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
0.853593835,-1.15393478,0.7695607329999999,1.816064034,-0.135488362,-0.40176038,-1.118696339,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.55982791,-0.24654959699999998,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
0.006023898000000001,-1.4664824019999998,0.7695607329999999,-0.699611843,-0.135488362,-0.447413403,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.55982791,-0.24654959699999998,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
0.5710705220000001,-1.4664824019999998,-1.4905568319999998,-0.699611843,-0.135488362,-0.389608136,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,0.17407046199999998,-0.24654959699999998,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-0.088150539,0.09625570800000001,0.7695607329999999,-0.699611843,-0.135488362,-0.045075604000000005,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,1.1642508059999999,0.7218285109999999,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
1.2302915840000002,-1.15393478,0.7695607329999999,-0.699611843,-0.135488362,0.0051755659999999995,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.070562328,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
