@RELATION bank_1000

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 {-1.4664824019999998,-1.15393478,-0.841387158,-0.528839536,-0.21629191399999997,0.09625570800000001,0.408803331,0.721350953,1.033898575,1.346446197,1.658993819,1.9715414409999998}
@ATTRIBUTE attribute_2 {-1.4905568319999998,-0.36049805,0.7695607329999999}
@ATTRIBUTE attribute_3 {-1.957449781,-0.699611843,0.5582260960000001,1.816064034}
@ATTRIBUTE attribute_4 {-0.135488362,7.380707732}
@ATTRIBUTE attribute_5 REAL
@ATTRIBUTE attribute_6 {-1.118696339,0.8938976240000001}
@ATTRIBUTE attribute_7 {-0.43679771799999995,2.289389252}
@ATTRIBUTE attribute_8 {-2.59766633,-0.957180101,0.683306128}
@ATTRIBUTE attribute_9 {-1.7791336519999998,-1.658974965,-1.5388162769999998,-1.41865759,-1.298498902,-1.178340215,-1.0581815270000001,-0.938022839,-0.8178641520000001,-0.6977054640000001,-0.577546777,-0.457388089,-0.337229402,-0.217070714,-0.096912027,0.023246661000000002,0.14340534900000002,0.263564036,0.38372272399999996,0.5038814110000001,0.624040099,0.7441987859999999,0.8643574740000001,0.984516162,1.104674849,1.224833537,1.344992224,1.465150912,1.5853095990000001,1.705468287,1.825626975}
@ATTRIBUTE attribute_10 {-1.2926399309999999,-0.978518951,-0.664397971,-0.35027699100000004,-0.036156011,0.277964969,0.592085949,0.9062069290000001,1.220327908,1.534448888,1.8485698680000002,2.162690848}
@ATTRIBUTE attribute_11 REAL
@ATTRIBUTE attribute_12 REAL
@ATTRIBUTE attribute_13 REAL
@ATTRIBUTE attribute_14 REAL
@ATTRIBUTE attribute_15 {-1.878893999,0.0016221389999999999,1.8821382759999998,3.7626544139999996}
@ATTRIBUTE attribute_16 {0,1}

@DATA
-1.124069351,-0.21629191399999997,-1.4905568319999998,0.5582260960000001,-0.135488362,-0.447413403,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,0.40705407299999996,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
0.476896085,-1.4664824019999998,0.7695607329999999,1.816064034,-0.135488362,-0.388622819,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,5.901584216,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
0.947768272,0.09625570800000001,0.7695607329999999,1.816064034,-0.135488362,-0.390593453,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,1.051642061,-0.24654959699999998,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
1.512814897,0.721350953,-0.36049805,-0.699611843,-0.135488362,-0.459565647,-1.118696339,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.33072736,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-0.841546039,1.658993819,-1.4905568319999998,-0.699611843,-0.135488362,-0.376142136,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,0.33715899,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-0.182324977,-1.15393478,-1.4905568319999998,0.5582260960000001,-0.135488362,-0.431976769,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.299662879,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
-1.406592663,1.658993819,-1.4905568319999998,-0.699611843,-0.135488362,-0.420481404,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.11715905,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
0.194372773,-0.21629191399999997,0.7695607329999999,0.5582260960000001,-0.135488362,-0.316037795,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.008433366,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
0.28854721,1.658993819,-0.36049805,-0.699611843,-0.135488362,-0.42573642799999994,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.20258637399999999,-0.5693423000000001,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
0.100198335,1.658993819,-1.4905568319999998,-0.699611843,-0.135488362,-0.111748725,0.8938976240000001,-0.43679771799999995,-0.957180101,-1.298498902,-0.35027699100000004,-0.435569985,-0.24654959699999998,-0.41144778600000004,-0.25193740800000003,0.0016221389999999999,0
